;Scopy version,48fb6a9
;Exported on,Wednesday July 24/07/2019
;Device,M2K
;Nr of samples,8000
;Sample rate,1e+06
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V),M1(V)
2751,-0.001249,-0.937105,-0.941022,0.00390625
2752,-0.001248,-0.937105,-0.94266,0.00488281
2753,-0.001247,-0.935478,-0.937747,0.00292969
2754,-0.001246,-0.938731,-0.941022,0.00292969
2755,-0.001245,-0.940357,-0.944297,0.00390625
2756,-0.001244,-0.938731,-0.94266,0.00390625
2757,-0.001243,-0.935478,-0.939385,0.00390625
2758,-0.001242,-0.935478,-0.939385,0.00390625
2759,-0.001241,-0.935478,-0.937747,0.00292969
2760,-0.00124,-0.935478,-0.937747,0.00292969
2761,-0.001239,-0.935478,-0.941022,0.00488281
2762,-0.001238,-0.935478,-0.939385,0.00390625
2763,-0.001237,-0.935478,-0.939385,0.00390625
2764,-0.001236,-0.935478,-0.939385,0.00390625
2765,-0.001235,-0.933852,-0.936109,0.00292969
2766,-0.001234,-0.930599,-0.934472,0.00390625
2767,-0.001233,-0.930599,-0.934472,0.00390625
2768,-0.001232,-0.930599,-0.936109,0.00488281
2769,-0.001231,-0.930599,-0.932834,0.00292969
2770,-0.00123,-0.930599,-0.936109,0.00488281
2771,-0.001229,-0.928973,-0.932834,0.00390625
2772,-0.001228,-0.928973,-0.932834,0.00390625
2773,-0.001227,-0.925721,-0.929559,0.00390625
2774,-0.001226,-0.925721,-0.926284,0
2775,-0.001225,-0.925721,-0.931197,0.00488281
2776,-0.001224,-0.924094,-0.929559,0.00488281
2777,-0.001223,-0.927347,-0.929559,0.00292969
2778,-0.001222,-0.927347,-0.929559,0.00292969
2779,-0.001221,-0.920842,-0.926284,0.00488281
2780,-0.00122,-0.919215,-0.923009,0.00390625
2781,-0.001219,-0.919215,-0.923009,0.00390625
2782,-0.001218,-0.919215,-0.919734,0
2783,-0.001217,-0.917589,-0.924646,0.0078125
2784,-0.001216,-0.917589,-0.921371,0.00390625
2785,-0.001215,-0.917589,-0.919734,0.00292969
2786,-0.001214,-0.91271,-0.918096,0.00488281
2787,-0.001213,-0.911084,-0.914821,0.00390625
2788,-0.001212,-0.909457,-0.911546,0.00292969
2789,-0.001211,-0.909457,-0.913183,0.00390625
2790,-0.00121,-0.907831,-0.913183,0.00488281
2791,-0.001209,-0.909457,-0.911546,0.00292969
2792,-0.001208,-0.904579,-0.909908,0.00488281
2793,-0.001207,-0.904579,-0.908271,0.00390625
2794,-0.001206,-0.902952,-0.906633,0.00390625
2795,-0.001205,-0.8997,-0.904996,0.00488281
2796,-0.001204,-0.898073,-0.903358,0.00488281
2797,-0.001203,-0.898073,-0.903358,0.00488281
2798,-0.001202,-0.898073,-0.90172,0.00390625
2799,-0.001201,-0.894821,-0.898445,0.00390625
2800,-0.0012,-0.891568,-0.898445,0.0078125
2801,-0.001199,-0.891568,-0.893532,0.00292969
2802,-0.001198,-0.889942,-0.893532,0.00390625
2803,-0.001197,-0.888316,-0.891895,0.00390625
2804,-0.001196,-0.885063,-0.88862,0.00390625
2805,-0.001195,-0.883437,-0.886982,0.00390625
2806,-0.001194,-0.88181,-0.885345,0.00390625
2807,-0.001193,-0.878558,-0.882069,0.00390625
2808,-0.001192,-0.875305,-0.878794,0.00390625
2809,-0.001191,-0.873679,-0.875519,0.000976563
2810,-0.00119,-0.872053,-0.878794,0.00683594
2811,-0.001189,-0.872053,-0.875519,0.00390625
2812,-0.001188,-0.870426,-0.872244,0.000976563
2813,-0.001187,-0.867174,-0.870606,0.00390625
2814,-0.001186,-0.862295,-0.867331,0.00488281
2815,-0.001185,-0.860668,-0.862418,0.000976563
2816,-0.001184,-0.859042,-0.862418,0.00390625
2817,-0.001183,-0.859042,-0.860781,0.000976563
2818,-0.001182,-0.855789,-0.860781,0.00488281
2819,-0.001181,-0.855789,-0.857506,0.000976563
2820,-0.00118,-0.850911,-0.854231,0.00390625
2821,-0.001179,-0.844405,-0.849318,0.00488281
2822,-0.001178,-0.844405,-0.849318,0.00488281
2823,-0.001177,-0.841153,-0.846043,0.00488281
2824,-0.001176,-0.839526,-0.844405,0.00390625
2825,-0.001175,-0.839526,-0.842767,0.00390625
2826,-0.001174,-0.836274,-0.839492,0.00390625
2827,-0.001173,-0.833021,-0.837855,0.00390625
2828,-0.001172,-0.826516,-0.831304,0.00390625
2829,-0.001171,-0.823263,-0.828029,0.00390625
2830,-0.00117,-0.823263,-0.826392,0.00390625
2831,-0.001169,-0.821637,-0.826392,0.00390625
2832,-0.001168,-0.818385,-0.821479,0.00390625
2833,-0.001167,-0.815132,-0.818204,0.00390625
2834,-0.001166,-0.811879,-0.814929,0.00390625
2835,-0.001165,-0.807,-0.811653,0.00390625
2836,-0.001164,-0.805374,-0.808378,0.00390625
2837,-0.001163,-0.802122,-0.806741,0.00390625
2838,-0.001162,-0.800495,-0.805103,0.00390625
2839,-0.001161,-0.797243,-0.801828,0.00390625
2840,-0.00116,-0.79399,-0.798553,0.00390625
2841,-0.001159,-0.790737,-0.795278,0.00390625
2842,-0.001158,-0.787485,-0.792003,0.00390625
2843,-0.001157,-0.784232,-0.783815,0
2844,-0.001156,-0.779353,-0.783815,0.00390625
2845,-0.001155,-0.779353,-0.783815,0.00390625
2846,-0.001154,-0.774474,-0.78054,0.00683594
2847,-0.001153,-0.771222,-0.773989,0.00292969
2848,-0.001152,-0.767969,-0.772352,0.00390625
2849,-0.001151,-0.761464,-0.765801,0.00390625
2850,-0.00115,-0.759838,-0.762526,0.00292969
2851,-0.001149,-0.756585,-0.760889,0.00390625
2852,-0.001148,-0.753332,-0.757613,0.00390625
2853,-0.001147,-0.75008,-0.754338,0.00390625
2854,-0.001146,-0.746827,-0.751063,0.00390625
2855,-0.001145,-0.743575,-0.74615,0.00292969
2856,-0.001144,-0.738696,-0.742875,0.00390625
2857,-0.001143,-0.735443,-0.737962,0.00292969
2858,-0.001142,-0.730564,-0.736325,0.00488281
2859,-0.001141,-0.727312,-0.73305,0.00488281
2860,-0.00114,-0.727312,-0.729775,0.00292969
2861,-0.001139,-0.720806,-0.724862,0.00390625
2862,-0.001138,-0.715928,-0.721587,0.00488281
2863,-0.001137,-0.712675,-0.718312,0.00488281
2864,-0.001136,-0.707796,-0.711761,0.00390625
2865,-0.001135,-0.704543,-0.708486,0.00390625
2866,-0.001134,-0.701291,-0.706849,0.00488281
2867,-0.001133,-0.701291,-0.703573,0.00292969
2868,-0.001132,-0.694786,-0.698661,0.00390625
2869,-0.001131,-0.68828,-0.69211,0.00390625
2870,-0.00113,-0.683402,-0.687198,0.00390625
2871,-0.001129,-0.680149,-0.683922,0.00390625
2872,-0.001128,-0.676896,-0.680647,0.00390625
2873,-0.001127,-0.67527,-0.67901,0.00390625
2874,-0.001126,-0.672017,-0.675735,0.00390625
2875,-0.001125,-0.667138,-0.669184,0.00292969
2876,-0.001124,-0.659007,-0.664271,0.00488281
2877,-0.001123,-0.654128,-0.657721,0.00390625
2878,-0.001122,-0.654128,-0.656084,0.00292969
2879,-0.001121,-0.649249,-0.654446,0.00488281
2880,-0.00112,-0.645997,-0.649533,0.00390625
2881,-0.001119,-0.641118,-0.644621,0.00390625
2882,-0.001118,-0.636239,-0.63807,0.000976563
2883,-0.001117,-0.629734,-0.633157,0.00390625
2884,-0.001116,-0.624855,-0.629882,0.00488281
2885,-0.001115,-0.621602,-0.62497,0.00390625
2886,-0.001114,-0.618349,-0.623332,0.00488281
2887,-0.001113,-0.615097,-0.620057,0.00488281
2888,-0.001112,-0.610218,-0.615144,0.00488281
2889,-0.001111,-0.603713,-0.608594,0.00390625
2890,-0.00111,-0.597207,-0.602044,0.00390625
2891,-0.001109,-0.595581,-0.597131,0.000976563
2892,-0.001108,-0.589076,-0.593856,0.00390625
2893,-0.001107,-0.58745,-0.59058,0.00390625
2894,-0.001106,-0.584197,-0.588943,0.00390625
2895,-0.001105,-0.577692,-0.582393,0.00390625
2896,-0.001104,-0.572813,-0.575842,0.00390625
2897,-0.001103,-0.566308,-0.569292,0.00390625
2898,-0.001102,-0.561429,-0.566017,0.00390625
2899,-0.001101,-0.55655,-0.562742,0.00683594
2900,-0.0011,-0.553297,-0.557829,0.00390625
2901,-0.001099,-0.550045,-0.554554,0.00390625
2902,-0.001098,-0.545166,-0.549641,0.00390625
2903,-0.001097,-0.541913,-0.544728,0.00292969
2904,-0.001096,-0.533782,-0.539816,0.00683594
2905,-0.001095,-0.527277,-0.533265,0.00683594
2906,-0.001094,-0.522398,-0.526715,0.00390625
2907,-0.001093,-0.517519,-0.52344,0.00683594
2908,-0.001092,-0.517519,-0.520165,0.00292969
2909,-0.001091,-0.511014,-0.516889,0.00683594
2910,-0.00109,-0.507761,-0.510339,0.00292969
2911,-0.001089,-0.499629,-0.505426,0.00488281
2912,-0.001088,-0.49475,-0.497239,0.00292969
2913,-0.001087,-0.488245,-0.493963,0.00488281
2914,-0.001086,-0.484993,-0.489051,0.00390625
2915,-0.001085,-0.48174,-0.485775,0.00390625
2916,-0.001084,-0.476861,-0.4825,0.00488281
2917,-0.001083,-0.470356,-0.47595,0.00488281
2918,-0.001082,-0.463851,-0.4694,0.00488281
2919,-0.001081,-0.458972,-0.462849,0.00390625
2920,-0.00108,-0.452467,-0.456299,0.00390625
2921,-0.001079,-0.449214,-0.453024,0.00390625
2922,-0.001078,-0.444335,-0.449749,0.00488281
2923,-0.001077,-0.439456,-0.444836,0.00488281
2924,-0.001076,-0.434577,-0.439923,0.00488281
2925,-0.001075,-0.428072,-0.433373,0.00488281
2926,-0.001074,-0.423193,-0.42846,0.00488281
2927,-0.001073,-0.416688,-0.42191,0.00488281
2928,-0.001072,-0.413435,-0.418635,0.00488281
2929,-0.001071,-0.410183,-0.41536,0.00488281
2930,-0.00107,-0.403678,-0.408809,0.00488281
2931,-0.001069,-0.398799,-0.402259,0.00390625
2932,-0.001068,-0.392293,-0.395709,0.00390625
2933,-0.001067,-0.385788,-0.389158,0.00390625
2934,-0.001066,-0.382536,-0.385883,0.00390625
2935,-0.001065,-0.37603,-0.38097,0.00488281
2936,-0.001064,-0.372778,-0.377695,0.00488281
2937,-0.001063,-0.366273,-0.371145,0.00390625
2938,-0.001062,-0.361394,-0.362957,0.000976563
2939,-0.001061,-0.351636,-0.358044,0.00683594
2940,-0.00106,-0.345131,-0.351494,0.00683594
2941,-0.001059,-0.341878,-0.346581,0.00390625
2942,-0.001058,-0.340252,-0.343306,0.00390625
2943,-0.001057,-0.333747,-0.340031,0.00683594
2944,-0.001056,-0.328868,-0.331843,0.00390625
2945,-0.001055,-0.322362,-0.325293,0.00390625
2946,-0.001054,-0.315857,-0.318742,0.00292969
2947,-0.001053,-0.307726,-0.312192,0.00390625
2948,-0.001052,-0.304473,-0.307279,0.00292969
2949,-0.001051,-0.297968,-0.302367,0.00390625
2950,-0.00105,-0.294715,-0.297454,0.00292969
2951,-0.001049,-0.289836,-0.294179,0.00390625
2952,-0.001048,-0.283331,-0.285991,0.00292969
2953,-0.001047,-0.276826,-0.279441,0.00292969
2954,-0.001046,-0.268695,-0.27289,0.00390625
2955,-0.001045,-0.265442,-0.269615,0.00390625
2956,-0.001044,-0.260563,-0.264702,0.00390625
2957,-0.001043,-0.255684,-0.25979,0.00390625
2958,-0.001042,-0.252432,-0.254877,0.00292969
2959,-0.001041,-0.245926,-0.248327,0.00292969
2960,-0.00104,-0.236168,-0.241776,0.00488281
2961,-0.001039,-0.23129,-0.235226,0.00390625
2962,-0.001038,-0.224784,-0.230313,0.00488281
2963,-0.001037,-0.219905,-0.225401,0.00488281
2964,-0.001036,-0.216653,-0.21885,0.00292969
2965,-0.001035,-0.210148,-0.213937,0.00390625
2966,-0.001034,-0.205269,-0.207387,0.00292969
2967,-0.001033,-0.195511,-0.200837,0.00488281
2968,-0.001032,-0.189006,-0.194287,0.00488281
2969,-0.001031,-0.184127,-0.187736,0.00390625
2970,-0.00103,-0.180874,-0.184461,0.00390625
2971,-0.001029,-0.177622,-0.181186,0.00390625
2972,-0.001028,-0.16949,-0.174636,0.00488281
2973,-0.001027,-0.162985,-0.168085,0.00488281
2974,-0.001026,-0.15648,-0.161535,0.00488281
2975,-0.001025,-0.149974,-0.154985,0.00488281
2976,-0.001024,-0.145096,-0.151709,0.00683594
2977,-0.001023,-0.140217,-0.145159,0.00488281
2978,-0.001022,-0.135338,-0.140246,0.00488281
2979,-0.001021,-0.128833,-0.133696,0.00390625
2980,-0.00102,-0.122327,-0.127146,0.00390625
2981,-0.001019,-0.114196,-0.120596,0.00683594
2982,-0.001018,-0.110943,-0.112408,0.000976563
2983,-0.001017,-0.102812,-0.11077,0.0078125
2984,-0.001016,-0.0995591,-0.10422,0.00390625
2985,-0.001015,-0.0930539,-0.099307,0.00683594
2986,-0.001014,-0.088175,-0.0927567,0.00390625
2987,-0.001013,-0.0816698,-0.0862064,0.00390625
2988,-0.001012,-0.071912,-0.0796561,0.0078125
2989,-0.001011,-0.0686594,-0.0731058,0.00390625
2990,-0.00101,-0.0637805,-0.068193,0.00390625
2991,-0.001009,-0.0589016,-0.0649179,0.00683594
2992,-0.001008,-0.0523964,-0.0583675,0.00683594
2993,-0.001007,-0.0458912,-0.0518172,0.00683594
2994,-0.001006,-0.0410122,-0.0469045,0.00683594
2995,-0.001005,-0.034507,-0.0387166,0.00390625
2996,-0.001004,-0.0263755,-0.0321663,0.00488281
2997,-0.001003,-0.0231229,-0.0272536,0.00390625
2998,-0.001002,-0.0166177,-0.0207032,0.00390625
2999,-0.001001,-0.0117388,-0.0157905,0.00390625
3000,-0.001,-0.00523361,-0.0125154,0.0078125
3001,-0.000999,0.0012716,-0.00432747,0.00488281
3002,-0.000998,0.00615051,0.00222285,0.00390625
3003,-0.000997,0.0126557,0.00877316,0.00390625
3004,-0.000996,0.0191609,0.0153235,0.00390625
3005,-0.000995,0.0224135,0.0169611,0.00488281
3006,-0.000994,0.0289187,0.0251489,0.00390625
3007,-0.000993,0.0337976,0.0284241,0.00488281
3008,-0.000992,0.0403028,0.0382496,0.00292969
3009,-0.000991,0.0468081,0.0447999,0.00292969
3010,-0.00099,0.0549396,0.0497126,0.00488281
3011,-0.000989,0.0614448,0.0562629,0.00488281
3012,-0.000988,0.0646974,0.0595381,0.00488281
3013,-0.000987,0.06795,0.0660884,0.000976563
3014,-0.000986,0.0760815,0.0710011,0.00488281
3015,-0.000985,0.0825867,0.0775514,0.00488281
3016,-0.000984,0.0890919,0.0857393,0.00390625
3017,-0.000983,0.0955971,0.0890145,0.00683594
3018,-0.000982,0.102102,0.0955648,0.00683594
3019,-0.000981,0.105355,0.102115,0.00390625
3020,-0.00098,0.11186,0.107028,0.00390625
3021,-0.000979,0.118365,0.113578,0.00390625
3022,-0.000978,0.124871,0.120128,0.00390625
3023,-0.000977,0.131376,0.126679,0.00390625
3024,-0.000976,0.137881,0.131592,0.00683594
3025,-0.000975,0.141134,0.136504,0.00390625
3026,-0.000974,0.144386,0.141417,0.00390625
3027,-0.000973,0.154144,0.147967,0.00683594
3028,-0.000972,0.159023,0.15288,0.00683594
3029,-0.000971,0.165528,0.161068,0.00390625
3030,-0.00097,0.172033,0.165981,0.00683594
3031,-0.000969,0.175286,0.172531,0.00292969
3032,-0.000968,0.181791,0.179081,0.00292969
3033,-0.000967,0.188296,0.182356,0.00683594
3034,-0.000966,0.191549,0.187269,0.00390625
3035,-0.000965,0.19968,0.193819,0.00683594
3036,-0.000964,0.204559,0.20037,0.00390625
3037,-0.000963,0.212691,0.208558,0.00390625
3038,-0.000962,0.21757,0.211833,0.00488281
3039,-0.000961,0.222449,0.218383,0.00390625
3040,-0.00096,0.227328,0.221658,0.00488281
3041,-0.000959,0.232206,0.229846,0.00292969
3042,-0.000958,0.238712,0.233121,0.00488281
3043,-0.000957,0.245217,0.239672,0.00488281
3044,-0.000956,0.250096,0.246222,0.00390625
3045,-0.000955,0.256601,0.251135,0.00488281
3046,-0.000954,0.263106,0.257685,0.00488281
3047,-0.000953,0.267985,0.262598,0.00488281
3048,-0.000952,0.272864,0.267511,0.00488281
3049,-0.000951,0.279369,0.272423,0.0078125
3050,-0.00095,0.285874,0.280611,0.00488281
3051,-0.000949,0.290753,0.285524,0.00488281
3052,-0.000948,0.297259,0.290437,0.00683594
3053,-0.000947,0.300511,0.296987,0.00390625
3054,-0.000946,0.307016,0.3019,0.00488281
3055,-0.000945,0.311895,0.306812,0.00488281
3056,-0.000944,0.3184,0.313363,0.00488281
3057,-0.000943,0.324906,0.318275,0.00683594
3058,-0.000942,0.331411,0.324826,0.00683594
3059,-0.000941,0.333037,0.331376,0.000976563
3060,-0.00094,0.339542,0.334651,0.00488281
3061,-0.000939,0.344421,0.339564,0.00390625
3062,-0.000938,0.3493,0.342839,0.00683594
3063,-0.000937,0.355805,0.351027,0.00390625
3064,-0.000936,0.363937,0.357577,0.00683594
3065,-0.000935,0.368816,0.36249,0.00683594
3066,-0.000934,0.373695,0.36904,0.00390625
3067,-0.000933,0.378574,0.373953,0.00390625
3068,-0.000932,0.383453,0.377228,0.00683594
3069,-0.000931,0.386705,0.383779,0.00292969
3070,-0.00093,0.39321,0.390329,0.00292969
3071,-0.000929,0.399716,0.396879,0.00292969
3072,-0.000928,0.404594,0.398517,0.00683594
3073,-0.000927,0.4111,0.405067,0.00683594
3074,-0.000926,0.414352,0.411617,0.00292969
3075,-0.000925,0.420857,0.413255,0.0078125
3076,-0.000924,0.425736,0.419805,0.00683594
3077,-0.000923,0.428989,0.426356,0.00292969
3078,-0.000922,0.435494,0.429631,0.00683594
3079,-0.000921,0.441999,0.436181,0.00488281
3080,-0.00092,0.446878,0.442731,0.00390625
3081,-0.000919,0.450131,0.446007,0.00390625
3082,-0.000918,0.45501,0.450919,0.00390625
3083,-0.000917,0.461515,0.455832,0.00488281
3084,-0.000916,0.464768,0.462382,0.00292969
3085,-0.000915,0.471273,0.467295,0.00390625
3086,-0.000914,0.477778,0.472208,0.00488281
3087,-0.000913,0.481031,0.475483,0.00488281
3088,-0.000912,0.48591,0.482033,0.00390625
3089,-0.000911,0.492415,0.485308,0.0078125
3090,-0.00091,0.494041,0.491859,0.00292969
3091,-0.000909,0.500546,0.495134,0.00488281
3092,-0.000908,0.507051,0.503322,0.00390625
3093,-0.000907,0.51193,0.508235,0.00390625
3094,-0.000906,0.516809,0.513147,0.00390625
3095,-0.000905,0.520062,0.514785,0.00488281
3096,-0.000904,0.524941,0.521335,0.00390625
3097,-0.000903,0.52982,0.52461,0.00488281
3098,-0.000902,0.534699,0.531161,0.00390625
3099,-0.000901,0.541204,0.536073,0.00488281
3100,-0.0009,0.544456,0.539348,0.00488281
3101,-0.000899,0.549335,0.544261,0.00488281
3102,-0.000898,0.554214,0.549174,0.00488281
3103,-0.000897,0.560719,0.552449,0.0078125
3104,-0.000896,0.562346,0.558999,0.00390625
3105,-0.000895,0.568851,0.563912,0.00488281
3106,-0.000894,0.57373,0.568825,0.00488281
3107,-0.000893,0.578609,0.575375,0.00390625
3108,-0.000892,0.581861,0.57865,0.00390625
3109,-0.000891,0.588367,0.580288,0.0078125
3110,-0.00089,0.591619,0.586838,0.00390625
3111,-0.000889,0.596498,0.590113,0.00683594
3112,-0.000888,0.599751,0.595026,0.00390625
3113,-0.000887,0.606256,0.599939,0.00683594
3114,-0.000886,0.607882,0.604852,0.00390625
3115,-0.000885,0.614387,0.608127,0.00683594
3116,-0.000884,0.619266,0.613039,0.00683594
3117,-0.000883,0.622519,0.616315,0.00683594
3118,-0.000882,0.627398,0.621227,0.00683594
3119,-0.000881,0.63065,0.624503,0.00683594
3120,-0.00088,0.633903,0.629415,0.00390625
3121,-0.000879,0.640408,0.634328,0.00683594
3122,-0.000878,0.645287,0.639241,0.00683594
3123,-0.000877,0.650166,0.645791,0.00390625
3124,-0.000876,0.651792,0.649066,0.00292969
3125,-0.000875,0.658298,0.652341,0.00683594
3126,-0.000874,0.66155,0.655617,0.00683594
3127,-0.000873,0.663176,0.658892,0.00390625
3128,-0.000872,0.669682,0.663804,0.00683594
3129,-0.000871,0.672934,0.668717,0.00390625
3130,-0.00087,0.676187,0.67363,0.00292969
3131,-0.000869,0.682692,0.676905,0.00488281
3132,-0.000868,0.685945,0.68018,0.00488281
3133,-0.000867,0.689197,0.683455,0.00488281
3134,-0.000866,0.690824,0.686731,0.00390625
3135,-0.000865,0.697329,0.693281,0.00390625
3136,-0.000864,0.700581,0.694918,0.00488281
3137,-0.000863,0.703834,0.698194,0.00488281
3138,-0.000862,0.710339,0.704744,0.00488281
3139,-0.000861,0.713592,0.708019,0.00488281
3140,-0.00086,0.716844,0.711294,0.00488281
3141,-0.000859,0.720097,0.714569,0.00488281
3142,-0.000858,0.72335,0.716207,0.0078125
3143,-0.000857,0.726602,0.722757,0.00390625
3144,-0.000856,0.731481,0.726032,0.00488281
3145,-0.000855,0.737986,0.730945,0.0078125
3146,-0.000854,0.737986,0.732583,0.00488281
3147,-0.000853,0.741239,0.735858,0.00488281
3148,-0.000852,0.744492,0.739133,0.00488281
3149,-0.000851,0.74937,0.742408,0.0078125
3150,-0.00085,0.752623,0.748959,0.00390625
3151,-0.000849,0.757502,0.752234,0.00488281
3152,-0.000848,0.760755,0.755509,0.00488281
3153,-0.000847,0.764007,0.760422,0.00390625
3154,-0.000846,0.765634,0.760422,0.00488281
3155,-0.000845,0.768886,0.763697,0.00488281
3156,-0.000844,0.772139,0.768609,0.00390625
3157,-0.000843,0.775391,0.771885,0.00390625
3158,-0.000842,0.78027,0.77516,0.00488281
3159,-0.000841,0.783523,0.778435,0.00488281
3160,-0.00084,0.786775,0.78171,0.00488281
3161,-0.000839,0.788402,0.784985,0.00390625
3162,-0.000838,0.791654,0.784985,0.00683594
3163,-0.000837,0.793281,0.789898,0.00390625
3164,-0.000836,0.79816,0.793173,0.00488281
3165,-0.000835,0.803038,0.796448,0.00683594
3166,-0.000834,0.806291,0.799723,0.00683594
3167,-0.000833,0.809544,0.802999,0.00683594
3168,-0.000832,0.807917,0.804636,0.00390625
3169,-0.000831,0.81117,0.806274,0.00488281
3170,-0.00083,0.816049,0.811186,0.00390625
3171,-0.000829,0.819301,0.812824,0.00683594
3172,-0.000828,0.822554,0.819374,0.00390625
3173,-0.000827,0.827433,0.821012,0.00683594
3174,-0.000826,0.825807,0.82265,0.00390625
3175,-0.000825,0.829059,0.824287,0.00390625
3176,-0.000824,0.832312,0.825925,0.00683594
3177,-0.000823,0.832312,0.8292,0.00390625
3178,-0.000822,0.838817,0.832475,0.00683594
3179,-0.000821,0.840443,0.83575,0.00390625
3180,-0.00082,0.843696,0.839025,0.00390625
3181,-0.000819,0.845322,0.840663,0.00390625
3182,-0.000818,0.846949,0.840663,0.00683594
3183,-0.000817,0.848575,0.843938,0.00390625
3184,-0.000816,0.851828,0.847213,0.00390625
3185,-0.000815,0.85508,0.852126,0.00390625
3186,-0.000814,0.859959,0.855401,0.00390625
3187,-0.000813,0.858333,0.855401,0.00390625
3188,-0.000812,0.861585,0.857039,0.00390625
3189,-0.000811,0.863212,0.858676,0.00390625
3190,-0.00081,0.863212,0.860314,0.00292969
3191,-0.000809,0.869717,0.863589,0.00683594
3192,-0.000808,0.871343,0.868502,0.00292969
3193,-0.000807,0.876222,0.868502,0.0078125
3194,-0.000806,0.876222,0.871777,0.00390625
3195,-0.000805,0.876222,0.871777,0.00390625
3196,-0.000804,0.877848,0.871777,0.00683594
3197,-0.000803,0.877848,0.873414,0.00390625
3198,-0.000802,0.881101,0.878327,0.00292969
3199,-0.000801,0.884354,0.879965,0.00390625
3200,-0.0008,0.887606,0.884878,0.00292969
3201,-0.000799,0.889232,0.884878,0.00390625
3202,-0.000798,0.889232,0.884878,0.00390625
3203,-0.000797,0.890859,0.886515,0.00390625
3204,-0.000796,0.894111,0.886515,0.0078125
3205,-0.000795,0.894111,0.88979,0.00390625
3206,-0.000794,0.897364,0.894703,0.00292969
3207,-0.000793,0.900617,0.894703,0.00683594
3208,-0.000792,0.900617,0.894703,0.00683594
3209,-0.000791,0.900617,0.894703,0.00683594
3210,-0.00079,0.902243,0.897978,0.00390625
3211,-0.000789,0.902243,0.896341,0.00683594
3212,-0.000788,0.902243,0.899616,0.00292969
3213,-0.000787,0.908748,0.902891,0.00488281
3214,-0.000786,0.910374,0.906166,0.00390625
3215,-0.000785,0.912001,0.906166,0.00488281
3216,-0.000784,0.910374,0.906166,0.00390625
3217,-0.000783,0.910374,0.904528,0.00488281
3218,-0.000782,0.912001,0.907804,0.00390625
3219,-0.000781,0.915253,0.907804,0.0078125
3220,-0.00078,0.91688,0.914354,0.00292969
3221,-0.000779,0.918506,0.912716,0.00488281
3222,-0.000778,0.91688,0.912716,0.00390625
