;Scopy version,48fb6a9
;Exported on,Wednesday July 24/07/2019
;Device,M2K
;Nr of samples,8000
;Sample rate,1e+06
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
7086,0.003086,0.495667
7087,0.003087,0.503799
7088,0.003088,0.508678
7089,0.003089,0.51193
7090,0.00309,0.518436
7091,0.003091,0.521688
7092,0.003092,0.528193
7093,0.003093,0.534699
7094,0.003094,0.539578
7095,0.003095,0.546083
7096,0.003096,0.549335
7097,0.003097,0.552588
7098,0.003098,0.559093
7099,0.003099,0.563972
7100,0.0031,0.568851
7101,0.003101,0.57373
7102,0.003102,0.580235
7103,0.003103,0.583488
7104,0.003104,0.58674
7105,0.003105,0.593246
7106,0.003106,0.598124
7107,0.003107,0.603003
7108,0.003108,0.609509
7109,0.003109,0.614387
7110,0.00311,0.616014
7111,0.003111,0.622519
7112,0.003112,0.625772
7113,0.003113,0.63065
7114,0.003114,0.633903
7115,0.003115,0.642035
7116,0.003116,0.646913
7117,0.003117,0.650166
7118,0.003118,0.655045
7119,0.003119,0.658298
7120,0.00312,0.66155
7121,0.003121,0.668055
7122,0.003122,0.672934
7123,0.003123,0.679439
7124,0.003124,0.682692
7125,0.003125,0.684318
7126,0.003126,0.689197
7127,0.003127,0.69245
7128,0.003128,0.698955
7129,0.003129,0.702208
7130,0.00313,0.70546
7131,0.003131,0.711966
7132,0.003132,0.715218
7133,0.003133,0.718471
7134,0.003134,0.721723
7135,0.003135,0.726602
7136,0.003136,0.731481
7137,0.003137,0.73636
7138,0.003138,0.741239
7139,0.003139,0.742865
7140,0.00314,0.746118
7141,0.003141,0.74937
7142,0.003142,0.752623
7143,0.003143,0.759128
7144,0.003144,0.764007
7145,0.003145,0.76726
7146,0.003146,0.770512
7147,0.003147,0.770512
7148,0.003148,0.777018
7149,0.003149,0.78027
7150,0.00315,0.785149
7151,0.003151,0.788402
7152,0.003152,0.794907
7153,0.003153,0.794907
7154,0.003154,0.79816
7155,0.003155,0.801412
7156,0.003156,0.804665
7157,0.003157,0.81117
7158,0.003158,0.812796
7159,0.003159,0.817675
7160,0.00316,0.819301
7161,0.003161,0.820928
7162,0.003162,0.82418
7163,0.003163,0.830686
7164,0.003164,0.832312
7165,0.003165,0.835564
7166,0.003166,0.840443
7167,0.003167,0.840443
7168,0.003168,0.843696
7169,0.003169,0.845322
7170,0.00317,0.848575
7171,0.003171,0.851828
7172,0.003172,0.85508
7173,0.003173,0.858333
7174,0.003174,0.861585
7175,0.003175,0.864838
7176,0.003176,0.866464
7177,0.003177,0.869717
7178,0.003178,0.872969
7179,0.003179,0.876222
7180,0.00318,0.877848
7181,0.003181,0.881101
7182,0.003182,0.884354
7183,0.003183,0.887606
7184,0.003184,0.889232
7185,0.003185,0.890859
7186,0.003186,0.894111
7187,0.003187,0.895738
7188,0.003188,0.89899
7189,0.003189,0.89899
7190,0.00319,0.902243
7191,0.003191,0.905495
7192,0.003192,0.908748
7193,0.003193,0.912001
7194,0.003194,0.912001
7195,0.003195,0.913627
7196,0.003196,0.915253
7197,0.003197,0.918506
7198,0.003198,0.920132
7199,0.003199,0.920132
7200,0.0032,0.925011
7201,0.003201,0.926637
7202,0.003202,0.926637
7203,0.003203,0.92989
7204,0.003204,0.933143
7205,0.003205,0.931516
7206,0.003206,0.934769
7207,0.003207,0.936395
7208,0.003208,0.936395
7209,0.003209,0.939648
7210,0.00321,0.941274
7211,0.003211,0.9429
7212,0.003212,0.9429
7213,0.003213,0.9429
7214,0.003214,0.946153
7215,0.003215,0.949406
7216,0.003216,0.949406
7217,0.003217,0.949406
7218,0.003218,0.952658
7219,0.003219,0.951032
7220,0.00322,0.954284
7221,0.003221,0.954284
7222,0.003222,0.957537
7223,0.003223,0.959163
7224,0.003224,0.957537
7225,0.003225,0.96079
7226,0.003226,0.96079
7227,0.003227,0.959163
7228,0.003228,0.96079
7229,0.003229,0.964042
7230,0.00323,0.964042
7231,0.003231,0.964042
7232,0.003232,0.965669
7233,0.003233,0.965669
7234,0.003234,0.965669
7235,0.003235,0.965669
7236,0.003236,0.967295
7237,0.003237,0.970548
7238,0.003238,0.970548
7239,0.003239,0.968921
7240,0.00324,0.968921
7241,0.003241,0.968921
7242,0.003242,0.968921
7243,0.003243,0.968921
7244,0.003244,0.972174
7245,0.003245,0.970548
7246,0.003246,0.9738
7247,0.003247,0.972174
7248,0.003248,0.9738
7249,0.003249,0.970548
7250,0.00325,0.972174
7251,0.003251,0.975426
7252,0.003252,0.972174
7253,0.003253,0.972174
7254,0.003254,0.972174
7255,0.003255,0.968921
7256,0.003256,0.968921
7257,0.003257,0.972174
7258,0.003258,0.970548
7259,0.003259,0.970548
7260,0.00326,0.970548
7261,0.003261,0.968921
7262,0.003262,0.970548
7263,0.003263,0.970548
7264,0.003264,0.967295
7265,0.003265,0.970548
7266,0.003266,0.968921
7267,0.003267,0.968921
7268,0.003268,0.965669
7269,0.003269,0.964042
7270,0.00327,0.962416
7271,0.003271,0.965669
7272,0.003272,0.962416
7273,0.003273,0.962416
7274,0.003274,0.962416
7275,0.003275,0.96079
7276,0.003276,0.957537
7277,0.003277,0.957537
7278,0.003278,0.957537
7279,0.003279,0.955911
7280,0.00328,0.957537
7281,0.003281,0.955911
7282,0.003282,0.952658
7283,0.003283,0.952658
7284,0.003284,0.949406
7285,0.003285,0.949406
7286,0.003286,0.946153
7287,0.003287,0.947779
7288,0.003288,0.944527
7289,0.003289,0.9429
7290,0.00329,0.9429
7291,0.003291,0.939648
7292,0.003292,0.938021
7293,0.003293,0.939648
7294,0.003294,0.936395
7295,0.003295,0.936395
7296,0.003296,0.934769
7297,0.003297,0.92989
7298,0.003298,0.92989
7299,0.003299,0.926637
7300,0.0033,0.925011
7301,0.003301,0.925011
7302,0.003302,0.921758
7303,0.003303,0.920132
7304,0.003304,0.91688
7305,0.003305,0.913627
7306,0.003306,0.912001
7307,0.003307,0.912001
7308,0.003308,0.910374
7309,0.003309,0.907122
7310,0.00331,0.903869
7311,0.003311,0.900617
7312,0.003312,0.900617
7313,0.003313,0.897364
7314,0.003314,0.894111
7315,0.003315,0.892485
7316,0.003316,0.889232
7317,0.003317,0.889232
7318,0.003318,0.88598
7319,0.003319,0.882727
7320,0.00332,0.882727
7321,0.003321,0.877848
7322,0.003322,0.874596
7323,0.003323,0.871343
7324,0.003324,0.868091
7325,0.003325,0.866464
7326,0.003326,0.864838
7327,0.003327,0.861585
7328,0.003328,0.858333
7329,0.003329,0.85508
7330,0.00333,0.853454
7331,0.003331,0.846949
7332,0.003332,0.848575
7333,0.003333,0.843696
7334,0.003334,0.840443
7335,0.003335,0.837191
7336,0.003336,0.833938
7337,0.003337,0.830686
7338,0.003338,0.827433
7339,0.003339,0.82418
7340,0.00334,0.82418
7341,0.003341,0.819301
7342,0.003342,0.817675
7343,0.003343,0.81117
7344,0.003344,0.807917
7345,0.003345,0.804665
7346,0.003346,0.801412
7347,0.003347,0.79816
7348,0.003348,0.794907
7349,0.003349,0.791654
7350,0.00335,0.790028
7351,0.003351,0.783523
7352,0.003352,0.78027
7353,0.003353,0.775391
7354,0.003354,0.773765
7355,0.003355,0.770512
7356,0.003356,0.765634
7357,0.003357,0.762381
7358,0.003358,0.757502
7359,0.003359,0.754249
7360,0.00336,0.750997
7361,0.003361,0.747744
7362,0.003362,0.742865
7363,0.003363,0.737986
7364,0.003364,0.734734
7365,0.003365,0.729855
7366,0.003366,0.726602
7367,0.003367,0.72335
7368,0.003368,0.718471
7369,0.003369,0.715218
7370,0.00337,0.710339
7371,0.003371,0.70546
7372,0.003372,0.702208
7373,0.003373,0.698955
7374,0.003374,0.694076
7375,0.003375,0.687571
7376,0.003376,0.685945
7377,0.003377,0.677813
7378,0.003378,0.677813
7379,0.003379,0.672934
7380,0.00338,0.668055
7381,0.003381,0.664803
7382,0.003382,0.658298
7383,0.003383,0.653419
7384,0.003384,0.646913
7385,0.003385,0.645287
7386,0.003386,0.640408
7387,0.003387,0.637156
7388,0.003388,0.632277
7389,0.003389,0.627398
7390,0.00339,0.620893
7391,0.003391,0.614387
7392,0.003392,0.612761
7393,0.003393,0.606256
7394,0.003394,0.603003
7395,0.003395,0.598124
7396,0.003396,0.591619
7397,0.003397,0.58674
7398,0.003398,0.581861
7399,0.003399,0.578609
7400,0.0034,0.575356
7401,0.003401,0.568851
7402,0.003402,0.563972
7403,0.003403,0.559093
7404,0.003404,0.552588
7405,0.003405,0.547709
7406,0.003406,0.544456
7407,0.003407,0.541204
7408,0.003408,0.534699
7409,0.003409,0.528193
7410,0.00341,0.523315
7411,0.003411,0.516809
7412,0.003412,0.513557
7413,0.003413,0.507051
7414,0.003414,0.502173
7415,0.003415,0.49892
7416,0.003416,0.492415
7417,0.003417,0.48591
7418,0.003418,0.477778
7419,0.003419,0.476152
7420,0.00342,0.469647
7421,0.003421,0.466394
7422,0.003422,0.461515
7423,0.003423,0.45501
7424,0.003424,0.448505
7425,0.003425,0.441999
7426,0.003426,0.438747
7427,0.003427,0.433868
7428,0.003428,0.427363
7429,0.003429,0.422484
7430,0.00343,0.414352
7431,0.003431,0.4111
7432,0.003432,0.404594
7433,0.003433,0.399716
7434,0.003434,0.396463
7435,0.003435,0.389958
7436,0.003436,0.383453
7437,0.003437,0.376947
7438,0.003438,0.368816
7439,0.003439,0.363937
7440,0.00344,0.359058
7441,0.003441,0.354179
7442,0.003442,0.350927
7443,0.003443,0.342795
7444,0.003444,0.33629
7445,0.003445,0.331411
7446,0.003446,0.326532
7447,0.003447,0.321653
7448,0.003448,0.315148
7449,0.003449,0.308643
7450,0.00345,0.302137
7451,0.003451,0.295632
7452,0.003452,0.290753
7453,0.003453,0.285874
7454,0.003454,0.280996
7455,0.003455,0.27449
7456,0.003456,0.267985
7457,0.003457,0.26148
7458,0.003458,0.254975
7459,0.003459,0.250096
7460,0.00346,0.243591
7461,0.003461,0.238712
7462,0.003462,0.235459
7463,0.003463,0.225701
7464,0.003464,0.219196
7465,0.003465,0.212691
7466,0.003466,0.207812
7467,0.003467,0.201307
7468,0.003468,0.198054
7469,0.003469,0.188296
7470,0.00347,0.185044
7471,0.003471,0.178539
7472,0.003472,0.172033
7473,0.003473,0.163902
7474,0.003474,0.160649
7475,0.003475,0.154144
7476,0.003476,0.149265
7477,0.003477,0.14276
7478,0.003478,0.136255
7479,0.003479,0.128123
7480,0.00348,0.124871
7481,0.003481,0.118365
7482,0.003482,0.113486
7483,0.003483,0.105355
7484,0.003484,0.0988497
7485,0.003485,0.0939708
7486,0.003486,0.0858393
7487,0.003487,0.0825867
7488,0.003488,0.0760815
7489,0.003489,0.0695763
7490,0.00349,0.0630711
7491,0.003491,0.0565659
7492,0.003492,0.0500607
7493,0.003493,0.0435554
7494,0.003494,0.0386765
7495,0.003495,0.0354239
7496,0.003496,0.0272924
7497,0.003497,0.0207872
7498,0.003498,0.014282
7499,0.003499,0.00615051
7500,0.0035,0.0012716
7501,0.003501,-0.001981
7502,0.003502,-0.00848621
7503,0.003503,-0.0149914
7504,0.003504,-0.0214966
7505,0.003505,-0.0280018
7506,0.003506,-0.034507
7507,0.003507,-0.0410122
7508,0.003508,-0.0442649
7509,0.003509,-0.0507701
7510,0.00351,-0.0572753
7511,0.003511,-0.0637805
7512,0.003512,-0.0702857
7513,0.003513,-0.0767909
7514,0.003514,-0.0816698
7515,0.003515,-0.0914276
7516,0.003516,-0.0946802
7517,0.003517,-0.101185
7518,0.003518,-0.107691
7519,0.003519,-0.114196
7520,0.00352,-0.119075
7521,0.003521,-0.12558
7522,0.003522,-0.130459
7523,0.003523,-0.136964
7524,0.003524,-0.141843
7525,0.003525,-0.149974
7526,0.003526,-0.15648
7527,0.003527,-0.162985
7528,0.003528,-0.16949
7529,0.003529,-0.174369
7530,0.00353,-0.179248
7531,0.003531,-0.185753
7532,0.003532,-0.190632
7533,0.003533,-0.197137
7534,0.003534,-0.203642
7535,0.003535,-0.210148
7536,0.003536,-0.215027
7537,0.003537,-0.219905
7538,0.003538,-0.226411
7539,0.003539,-0.232916
7540,0.00354,-0.239421
7541,0.003541,-0.245926
7542,0.003542,-0.252432
7543,0.003543,-0.25731
7544,0.003544,-0.260563
7545,0.003545,-0.267068
7546,0.003546,-0.276826
7547,0.003547,-0.283331
7548,0.003548,-0.28821
7549,0.003549,-0.293089
7550,0.00355,-0.296342
7551,0.003551,-0.304473
7552,0.003552,-0.310978
7553,0.003553,-0.315857
7554,0.003554,-0.322362
7555,0.003555,-0.328868
7556,0.003556,-0.333747
7557,0.003557,-0.336999
7558,0.003558,-0.345131
7559,0.003559,-0.351636
7560,0.00356,-0.354889
7561,0.003561,-0.36302
7562,0.003562,-0.366273
7563,0.003563,-0.374404
7564,0.003564,-0.379283
7565,0.003565,-0.382536
7566,0.003566,-0.390667
7567,0.003567,-0.397172
7568,0.003568,-0.402051
7569,0.003569,-0.408556
7570,0.00357,-0.411809
7571,0.003571,-0.415062
7572,0.003572,-0.421567
7573,0.003573,-0.428072
7574,0.003574,-0.434577
7575,0.003575,-0.441083
7576,0.003576,-0.445961
7577,0.003577,-0.449214
7578,0.003578,-0.454093
7579,0.003579,-0.460598
7580,0.00358,-0.467103
7581,0.003581,-0.473609
7582,0.003582,-0.480114
7583,0.003583,-0.483366
7584,0.003584,-0.488245
7585,0.003585,-0.491498
7586,0.003586,-0.498003
7587,0.003587,-0.504508
7588,0.003588,-0.509387
7589,0.003589,-0.515892
7590,0.00359,-0.520771
7591,0.003591,-0.524024
7592,0.003592,-0.528903
7593,0.003593,-0.533782
7594,0.003594,-0.541913
7595,0.003595,-0.545166
7596,0.003596,-0.550045
7597,0.003597,-0.554924
7598,0.003598,-0.559803
7599,0.003599,-0.564681
7600,0.0036,-0.56956
7601,0.003601,-0.574439
7602,0.003602,-0.580944
7603,0.003603,-0.585823
7604,0.003604,-0.589076
7605,0.003605,-0.593955
7606,0.003606,-0.597207
7607,0.003607,-0.603713
7608,0.003608,-0.610218
7609,0.003609,-0.615097
7610,0.00361,-0.619976
7611,0.003611,-0.623228
7612,0.003612,-0.626481
7613,0.003613,-0.63136
7614,0.003614,-0.637865
7615,0.003615,-0.641118
7616,0.003616,-0.647623
7617,0.003617,-0.650875
7618,0.003618,-0.655754
7619,0.003619,-0.659007
7620,0.00362,-0.663886
7621,0.003621,-0.667138
7622,0.003622,-0.673644
7623,0.003623,-0.676896
7624,0.003624,-0.681775
7625,0.003625,-0.686654
7626,0.003626,-0.68828
7627,0.003627,-0.694786
7628,0.003628,-0.699665
7629,0.003629,-0.70617
7630,0.00363,-0.707796
7631,0.003631,-0.712675
7632,0.003632,-0.714301
7633,0.003633,-0.717554
7634,0.003634,-0.725685
7635,0.003635,-0.727312
7636,0.003636,-0.733817
7637,0.003637,-0.735443
7638,0.003638,-0.740322
7639,0.003639,-0.743575
7640,0.00364,-0.748454
7641,0.003641,-0.751706
7642,0.003642,-0.756585
7643,0.003643,-0.761464
7644,0.003644,-0.764717
7645,0.003645,-0.766343
7646,0.003646,-0.769596
7647,0.003647,-0.772848
7648,0.003648,-0.779353
7649,0.003649,-0.784232
7650,0.00365,-0.787485
7651,0.003651,-0.787485
7652,0.003652,-0.792364
7653,0.003653,-0.795616
7654,0.003654,-0.800495
7655,0.003655,-0.803748
7656,0.003656,-0.808627
7657,0.003657,-0.811879
7658,0.003658,-0.813506
7659,0.003659,-0.816758
7660,0.00366,-0.818385
7661,0.003661,-0.82489
7662,0.003662,-0.826516
7663,0.003663,-0.833021
7664,0.003664,-0.834648
7665,0.003665,-0.834648
7666,0.003666,-0.8379
7667,0.003667,-0.844405
7668,0.003668,-0.847658
7669,0.003669,-0.850911
7670,0.00367,-0.852537
7671,0.003671,-0.855789
7672,0.003672,-0.855789
7673,0.003673,-0.860668
7674,0.003674,-0.863921
7675,0.003675,-0.867174
7676,0.003676,-0.870426
7677,0.003677,-0.873679
7678,0.003678,-0.875305
7679,0.003679,-0.875305
7680,0.00368,-0.880184
7681,0.003681,-0.883437
7682,0.003682,-0.886689
7683,0.003683,-0.889942
7684,0.003684,-0.891568
7685,0.003685,-0.893194
7686,0.003686,-0.893194
7687,0.003687,-0.896447
7688,0.003688,-0.902952
7689,0.003689,-0.901326
7690,0.00369,-0.904579
7691,0.003691,-0.906205
7692,0.003692,-0.909457
7693,0.003693,-0.911084
7694,0.003694,-0.914336
7695,0.003695,-0.917589
7696,0.003696,-0.917589
7697,0.003697,-0.917589
7698,0.003698,-0.920842
7699,0.003699,-0.924094
7700,0.0037,-0.922468
7701,0.003701,-0.928973
7702,0.003702,-0.930599
7703,0.003703,-0.930599
7704,0.003704,-0.935478
7705,0.003705,-0.933852
7706,0.003706,-0.937105
7707,0.003707,-0.937105
7708,0.003708,-0.938731
7709,0.003709,-0.941984
7710,0.00371,-0.941984
7711,0.003711,-0.945236
7712,0.003712,-0.94361
7713,0.003713,-0.946862
7714,0.003714,-0.946862
7715,0.003715,-0.950115
7716,0.003716,-0.950115
7717,0.003717,-0.951741
7718,0.003718,-0.954994
7719,0.003719,-0.951741
7720,0.00372,-0.95662
7721,0.003721,-0.954994
7722,0.003722,-0.958247
7723,0.003723,-0.961499
7724,0.003724,-0.961499
7725,0.003725,-0.961499
7726,0.003726,-0.961499
7727,0.003727,-0.959873
7728,0.003728,-0.963125
7729,0.003729,-0.966378
7730,0.00373,-0.966378
7731,0.003731,-0.964752
7732,0.003732,-0.968004
7733,0.003733,-0.968004
7734,0.003734,-0.968004
7735,0.003735,-0.966378
7736,0.003736,-0.969631
7737,0.003737,-0.972883
7738,0.003738,-0.972883
7739,0.003739,-0.971257
7740,0.00374,-0.971257
7741,0.003741,-0.971257
7742,0.003742,-0.971257
7743,0.003743,-0.971257
7744,0.003744,-0.972883
7745,0.003745,-0.976136
7746,0.003746,-0.97451
7747,0.003747,-0.97451
7748,0.003748,-0.97451
7749,0.003749,-0.972883
7750,0.00375,-0.976136
7751,0.003751,-0.97451
7752,0.003752,-0.976136
7753,0.003753,-0.97451
7754,0.003754,-0.976136
7755,0.003755,-0.972883
7756,0.003756,-0.972883
7757,0.003757,-0.972883
7758,0.003758,-0.972883
7759,0.003759,-0.972883
7760,0.00376,-0.972883
7761,0.003761,-0.972883
7762,0.003762,-0.972883
7763,0.003763,-0.971257
7764,0.003764,-0.969631
7765,0.003765,-0.969631
7766,0.003766,-0.969631
7767,0.003767,-0.966378
7768,0.003768,-0.969631
7769,0.003769,-0.966378
7770,0.00377,-0.966378
7771,0.003771,-0.966378
7772,0.003772,-0.966378
7773,0.003773,-0.963125
7774,0.003774,-0.963125
7775,0.003775,-0.963125
7776,0.003776,-0.959873
7777,0.003777,-0.961499
7778,0.003778,-0.961499
7779,0.003779,-0.958247
7780,0.00378,-0.958247
7781,0.003781,-0.954994
7782,0.003782,-0.954994
7783,0.003783,-0.954994
7784,0.003784,-0.951741
7785,0.003785,-0.950115
7786,0.003786,-0.948489
7787,0.003787,-0.948489
7788,0.003788,-0.946862
7789,0.003789,-0.946862
7790,0.00379,-0.94361
7791,0.003791,-0.941984
7792,0.003792,-0.940357
7793,0.003793,-0.940357
7794,0.003794,-0.937105
7795,0.003795,-0.937105
7796,0.003796,-0.935478
7797,0.003797,-0.933852
7798,0.003798,-0.930599
7799,0.003799,-0.928973
7800,0.0038,-0.927347
7801,0.003801,-0.925721
7802,0.003802,-0.922468
7803,0.003803,-0.922468
7804,0.003804,-0.919215
7805,0.003805,-0.917589
7806,0.003806,-0.914336
7807,0.003807,-0.91271
7808,0.003808,-0.911084
7809,0.003809,-0.907831
7810,0.00381,-0.907831
7811,0.003811,-0.906205
7812,0.003812,-0.902952
7813,0.003813,-0.8997
7814,0.003814,-0.896447
7815,0.003815,-0.893194
7816,0.003816,-0.891568
7817,0.003817,-0.891568
7818,0.003818,-0.886689
7819,0.003819,-0.886689
7820,0.00382,-0.883437
7821,0.003821,-0.878558
7822,0.003822,-0.876931
7823,0.003823,-0.873679
7824,0.003824,-0.872053
7825,0.003825,-0.8688
7826,0.003826,-0.865547
7827,0.003827,-0.863921
7828,0.003828,-0.860668
7829,0.003829,-0.857416
7830,0.00383,-0.854163
7831,0.003831,-0.850911
7832,0.003832,-0.849284
7833,0.003833,-0.846032
7834,0.003834,-0.842779
7835,0.003835,-0.839526
7836,0.003836,-0.836274
7837,0.003837,-0.833021
7838,0.003838,-0.828142
7839,0.003839,-0.828142
7840,0.00384,-0.823263
7841,0.003841,-0.820011
7842,0.003842,-0.816758
7843,0.003843,-0.813506
7844,0.003844,-0.808627
7845,0.003845,-0.808627
7846,0.003846,-0.805374
7847,0.003847,-0.798869
7848,0.003848,-0.797243
7849,0.003849,-0.79399
7850,0.00385,-0.787485
7851,0.003851,-0.784232
7852,0.003852,-0.784232
7853,0.003853,-0.779353
7854,0.003854,-0.776101
7855,0.003855,-0.771222
7856,0.003856,-0.766343
7857,0.003857,-0.761464
7858,0.003858,-0.761464
7859,0.003859,-0.754959
7860,0.00386,-0.751706
7861,0.003861,-0.75008
7862,0.003862,-0.743575
7863,0.003863,-0.738696
7864,0.003864,-0.735443
7865,0.003865,-0.732191
7866,0.003866,-0.727312
7867,0.003867,-0.725685
7868,0.003868,-0.71918
7869,0.003869,-0.715928
7870,0.00387,-0.711049
7871,0.003871,-0.70617
7872,0.003872,-0.702917
7873,0.003873,-0.701291
7874,0.003874,-0.694786
7875,0.003875,-0.689907
7876,0.003876,-0.685028
7877,0.003877,-0.678523
7878,0.003878,-0.678523
7879,0.003879,-0.673644
7880,0.00388,-0.668765
7881,0.003881,-0.663886
7882,0.003882,-0.660633
7883,0.003883,-0.654128
7884,0.003884,-0.650875
7885,0.003885,-0.647623
7886,0.003886,-0.641118
7887,0.003887,-0.636239
7888,0.003888,-0.63136
7889,0.003889,-0.626481
7890,0.00389,-0.623228
7891,0.003891,-0.619976
7892,0.003892,-0.61347
7893,0.003893,-0.608592
7894,0.003894,-0.605339
7895,0.003895,-0.598834
7896,0.003896,-0.593955
7897,0.003897,-0.58745
7898,0.003898,-0.585823
7899,0.003899,-0.579318
7900,0.0039,-0.576066
7901,0.003901,-0.567934
7902,0.003902,-0.564681
7903,0.003903,-0.558176
7904,0.003904,-0.554924
7905,0.003905,-0.551671
7906,0.003906,-0.54354
7907,0.003907,-0.538661
7908,0.003908,-0.533782
7909,0.003909,-0.530529
7910,0.00391,-0.524024
7911,0.003911,-0.519145
7912,0.003912,-0.514266
7913,0.003913,-0.507761
7914,0.003914,-0.504508
7915,0.003915,-0.498003
7916,0.003916,-0.493124
7917,0.003917,-0.488245
7918,0.003918,-0.483366
7919,0.003919,-0.476861
7920,0.00392,-0.473609
7921,0.003921,-0.467103
7922,0.003922,-0.460598
7923,0.003923,-0.454093
7924,0.003924,-0.45084
7925,0.003925,-0.444335
7926,0.003926,-0.439456
7927,0.003927,-0.434577
7928,0.003928,-0.426446
7929,0.003929,-0.421567
7930,0.00393,-0.416688
7931,0.003931,-0.411809
7932,0.003932,-0.40693
7933,0.003933,-0.400425
7934,0.003934,-0.395546
7935,0.003935,-0.389041
7936,0.003936,-0.382536
7937,0.003937,-0.377657
7938,0.003938,-0.374404
7939,0.003939,-0.366273
7940,0.00394,-0.361394
7941,0.003941,-0.354889
7942,0.003942,-0.346757
7943,0.003943,-0.345131
7944,0.003944,-0.336999
7945,0.003945,-0.333747
7946,0.003946,-0.327241
7947,0.003947,-0.320736
7948,0.003948,-0.312605
7949,0.003949,-0.309352
7950,0.00395,-0.302847
7951,0.003951,-0.299594
7952,0.003952,-0.293089
7953,0.003953,-0.286584
7954,0.003954,-0.278452
7955,0.003955,-0.2752
7956,0.003956,-0.267068
7957,0.003957,-0.263816
7958,0.003958,-0.258937
7959,0.003959,-0.250805
7960,0.00396,-0.2443
7961,0.003961,-0.237795
7962,0.003962,-0.23129
7963,0.003963,-0.228037
7964,0.003964,-0.221532
7965,0.003965,-0.215027
7966,0.003966,-0.208521
7967,0.003967,-0.202016
7968,0.003968,-0.195511
7969,0.003969,-0.192258
7970,0.00397,-0.185753
7971,0.003971,-0.179248
7972,0.003972,-0.174369
7973,0.003973,-0.167864
7974,0.003974,-0.161359
7975,0.003975,-0.154853
7976,0.003976,-0.151601
7977,0.003977,-0.143469
7978,0.003978,-0.13859
7979,0.003979,-0.132085
7980,0.00398,-0.12558
7981,0.003981,-0.119075
7982,0.003982,-0.11257
7983,0.003983,-0.107691
7984,0.003984,-0.101185
7985,0.003985,-0.0946802
7986,0.003986,-0.0898013
7987,0.003987,-0.0800435
